870995,MPK Autobusy,149,20:00:00,20:02:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871035,MPK Autobusy,149,21:07:00,21:10:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871038,MPK Autobusy,149,22:00:00,22:02:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871078,MPK Autobusy,149,23:06:00,23:07:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871110,MPK Autobusy,149,08:56:00,08:58:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871150,MPK Autobusy,149,10:22:00,10:25:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871153,MPK Autobusy,149,11:05:00,11:07:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871193,MPK Autobusy,149,12:22:00,12:25:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871196,MPK Autobusy,149,13:05:00,13:07:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871236,MPK Autobusy,149,14:22:00,14:25:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871239,MPK Autobusy,149,15:05:00,15:07:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871279,MPK Autobusy,149,16:22:00,16:25:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871282,MPK Autobusy,149,17:05:00,17:07:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871322,MPK Autobusy,149,18:22:00,18:25:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871325,MPK Autobusy,149,19:05:00,19:07:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871365,MPK Autobusy,149,20:20:00,20:23:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871368,MPK Autobusy,149,21:00:00,21:02:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871408,MPK Autobusy,149,22:07:00,22:10:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871411,MPK Autobusy,149,22:45:00,22:47:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871479,MPK Autobusy,149,09:52:00,09:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871482,MPK Autobusy,149,10:35:00,10:37:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
